Nome,Marca,Ano,Preco_Num,RAM_Num,Specs_Completa,Armazenamento_Num,Bateria_Num,Url
Motorola Moto G05,Motorola,17/12/2024,620.1,4.0,"Smartphone: Motorola Moto G05. Marca: Motorola. Lançamento: 17/12/2024. Status: Lançamento. Data lançamento: 17/12/2024. Preço de lançamento: R$ 999,00. Menor preço histórico: R$ 484,94. Preço atual: R$ 620,10. Outras informações: Dimensões. Dimensões: 165.7 x 76 x 8.2 mm. Peso: 188g. Construção: Plástico na traseira, Frame em plástico e Vidro Frontal. Chip: Nano-SIM. Proteção Água: IP54. Dobrável: Não. Plataforma: Sistema. Sistema: Android 15. Processador: Mediatek Helio G81 Extreme (12 nm). CPU: Octa-core (2x2.0 GHz Cortex-A75 e 6x1.7 GHz Cortex-A55). GPU: Mali-G52 MC2. Memórias: Memória RAM. Memória RAM: 4 GB. Armazenamento: 64 GBe128 GB. Armazenamento Extra: microSDXC (slot dedicado). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.67. Tela - Resolução: 720 x 1604 pixels. Tela - Frequência: 90Hz. Tela - Densidade: 264 ppi. Tela - Proteção: Corning Gorilla Glass 3. Câmera principal: 50 MP, f/1.8, (wide). Câmera - Extras: HDR e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 8 MP, f/2.1, (wide). Câmera Frontal - Extras: HDR. Bateria: 5200 mAh. Carregador: 18W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Não. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: LE, A2DP e 5.0. GPS: GPS, GALILEO e GLONASS. NFC: Sim. Som: Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: USB Type-C 2.0. Sensores: Impressão digital (lateral), Proximidade e Acelerômetro.",128.0,5200.0,https://www.oficinadanet.com.br/smartphones/motorola-moto-g05
Motorola Moto G15,Motorola,16/12/2024,754.61,6.0,"Smartphone: Motorola Moto G15. Marca: Motorola. Lançamento: 16/12/2024. Status: Lançamento. Data lançamento: 16/12/2024. Preço de lançamento: R$ 1.399,00. Menor preço histórico: R$ 576,30. Preço atual: R$ 754,61. Outras informações: Dimensões. Dimensões: 165.6 x 75.9 x 8.1 mm. Peso: 190g. Construção: Frame em plástico, Vidro frontal (Gorilla Glass 5) e Traseira em polimero de silicone. Chip: Híbrido SIM (Nano-SIM, dual stand-by), Nano-SIM e eSIM. Proteção Água: Design repelente a àgua. Plataforma: Sistema. Sistema: Android 15. Processador: Helio G81 Extreme. GPU: Mali-G52 MC2. Memórias: Memória RAM. Memória RAM: 6 GB. Armazenamento: 256 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.72. Tela - Resolução: 1080 x 2400. Tela - Frequência: 60Hz. Tela - Extras: 1000 nits. Câmera principal: 50 MP, f/1.8, (wide). 2ª câmera: 5 MP, f/2.2 (ultrawide). Câmera - Extras: Flash LED, HDR e Panorama. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 8 MP, f/2.0, (wide). Bateria: 5200 mAh. Carregador: 20W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Não. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: 5.4, LE e A2DP. GPS: A-GPS, QZSS, GLONASS e GALILEO. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Bússola, Proximidade, Giroscópio, Acelerômetro e Luz ambiente.",256.0,5200.0,https://www.oficinadanet.com.br/smartphones/motorola-moto-g15
Motorola Moto G75,Motorola,01/10/2024,1350.0,8.0,"Smartphone: Motorola Moto G75. Marca: Motorola. Lançamento: 01/10/2024. Status: Verificado. Data lançamento: 01/10/2024. Preço de lançamento: R$ 2.299,00. Menor preço histórico: R$ 1.100,00. Preço atual: R$ 1.350,00. Outras informações: Dimensões. Dimensões: 166.1 x 77.2 x 8.3 mm. Peso: 208 g. Construção: Vidro Frontal  , Plástico na traseira, Frame em plástico e Traseira em polimero de silicone. Chip: Híbrido SIM (Nano-SIM, dual stand-by). Proteção Água: IP68. Plataforma: Sistema. Sistema: Android 14. Atualizações: 5 anos (sistema). Processador: Qualcomm Snapdragon 6 Gen 3 (4 nm). CPU: Octa-core (4x2.4 GHz Cortex-A78 e 4x1.8 GHz Cortex-A55). GPU: Adreno (ainda não divulgado). AnTuTu: 541.000. Memórias: Memória RAM. Memória RAM: 8 GB. Armazenamento: 256 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: IPS. Tela - Tamanho: 6.78. Tela - Resolução: 1080 x 2388 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 387 ppi. Tela - Extras: 1000 nits (HBM). Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 8 MP, f/2.2, 119˚ (ultrawide), 1/4.0, 1.12µm. Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: 4K - 30 FPS e FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.5, (wide). Bateria: 5000 mAh. Autonomia (teste bateria): 86%. Carregador: 30W. Carrega sem fios?: Não. Tempo de carga (teste bateria): 1h21min. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e e Tri-Band. Bluetooth: 5.4, A2DP, LE e aptX HD. GPS: GPS, QZSS, BDS, GALILEO e GLONASS. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Giroscópio, Bússola, Proximidade e Acelerômetro.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/motorola-moto-g75
Motorola Edge 50 Neo,Motorola,29/08/2024,1754.44,12.0,"Smartphone: Motorola Edge 50 Neo. Marca: Motorola. Lançamento: 29/08/2024. Status: Verificado. Data lançamento: 29/08/2024. Preço de lançamento: R$ 3.299,00. Menor preço histórico: R$ 1.299,00. Preço atual: R$ 1.754,44. Outras informações: Dimensões. Dimensões: 154.1 x 71.2 x 8.1 mm. Peso: 171 g. Construção: Frame em plástico, Vidro frontal (Gorilla Glass 3) e Traseira em polimero de silicone. Chip: Nano-SIM, Dual SIM (Nano-SIM, dual stand-by) e eSIM. Proteção Água: IP68. Plataforma: Sistema. Sistema: Android 14. Processador: Mediatek Dimensity 7300 (4 nm). CPU: Octa-core (4x2.5 GHz Cortex-A78 e 4x2.0 GHz Cortex-A55). GPU: Mali-G615 MC2. AnTuTu: 669.000. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 256 GBe512 GB. Armazenamento Extra: microSDXC. Tela: Tela - Tipo. Tela - Tipo: LTPO P-OLED. Tela - Tamanho: 6.4. Tela - Resolução: 1256 x 2760 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 460 ppi. Tela - Proteção: Corning Gorilla Glass 3. Tela - Extras: 1B Colors, 3000 nits (pico) e HDR 10 Plus. Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 10 MP, f/2.0, 73mm (telephoto), 3x zoom optico, PDAF e OIS. 3ª câmera: 13 MP, f/2.2, 13mm, 120˚ (ultrawide) e PDAF. Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: Full HD - 120fps e 4K - 30 FPS. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.4, (wide). Câmera Frontal - Extras: HDR. Bateria: 4300 mAh. Autonomia (teste bateria): 94%. Carregador: 68W. Carrega sem fios?: 15W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e. Bluetooth: A2DP,  LE e 5.3. GPS: GPS, GALILEO e GLONASS. NFC: Sim. Som: Loudspeaker. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C. Sensores: Acelerômetro, Giroscópio, Proximidade, Bússola e Impressão digital (sob a tela, óptico).",512.0,4300.0,https://www.oficinadanet.com.br/smartphones/motorola-edge-50-neo
Motorola Moto G35,Motorola,29/08/2024,927.0,8.0,"Smartphone: Motorola Moto G35. Marca: Motorola. Lançamento: 29/08/2024. Status: Lançamento. Data lançamento: 29/08/2024. Preço de lançamento: R$ 1.499,00. Menor preço histórico: R$ 638,40. Preço atual: R$ 927,00. Outras informações: Dimensões. Dimensões: 166.1 x 76 x 7.8 mm. Peso: 192 g. Construção: Frame em plástico, Vidro frontal (Gorilla Glass 5) e Traseira em polimero de silicone. Chip: Nano-SIM, Híbrido SIM (Nano-SIM, dual stand-by) e eSIM. Proteção Água: Design repelente a àgua. Plataforma: Sistema. Sistema: Android 14. Processador: Unisoc T760 (6 nm). CPU: Octa-core (1x2.2 GHz Cortex-A76 e 3x Cortex-A76 e 4x Cortex-A55). GPU: Mali-G57. Memórias: Memória RAM. Memória RAM: 4 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.72. Tela - Resolução: 720 x 1600 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 261 ppi. Tela - Extras: HDR10. Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 8 MP, f/2.2, 118˚ (ultrawide) e AF. Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.4, (wide). Bateria: 5000 mAh. Carregador: 18W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: A2DP, LE e 5.0. GPS: QZSS, A-GPS, BDS, GALILEO e GLONASS. NFC: Sim (dependendo da região). Som: Loudspeaker e Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Bússola, Proximidade, Giroscópio e Acelerômetro.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/motorola-moto-g35
Motorola Moto G55,Motorola,29/08/2024,1299.0,8.0,"Smartphone: Motorola Moto G55. Marca: Motorola. Lançamento: 29/08/2024. Status: Verificado. Data lançamento: 29/08/2024. Preço de lançamento: R$ 1.999,00. Menor preço histórico: R$ 899,10. Preço atual: R$ 1.299,00. Outras informações: Dimensões. Dimensões: 161.6 x 73.8 x 8.1 mm. Peso: 182g. Construção: Frame em plástico, Vidro frontal (Gorilla Glass 5) e Traseira em polimero de silicone. Chip: Híbrido SIM (Nano-SIM, dual stand-by), Nano-SIM e eSIM. Proteção Água: Design repelente a àgua. Plataforma: Sistema. Sistema: Android 14. Processador: MediaTek Dimensity 7025 (6 nm). CPU: Octa-core (2x2.5 GHz Cortex-A78 e 6x2.0 GHz Cortex-A55). GPU: IMG BXM-8-256. Memórias: Memória RAM. Memória RAM: 8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.49. Tela - Resolução: 1080 x 2400 pixels,. Tela - Frequência: 120Hz. Tela - Densidade: 405 ppi. Tela - Proteção: Corning Gorilla Glass 5. Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 8 MP, f/2.2, 118˚ (ultrawide) e AF. Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.4, (wide). Bateria: 5000 mAh. Carregador: 30W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Dual Band e 802.11 a/b/g/n/ac. Bluetooth: A2DP, LE e 5.3. GPS: QZSS, A-GPS, BDS, GLONASS e GALILEO. NFC: Sim (dependendo da região). Som: Loudspeaker e Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Bússola, Proximidade, Giroscópio e Acelerômetro.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/motorola-moto-g55
Motorola Moto G45,Motorola,21/08/2024,0.0,8.0,"Smartphone: Motorola Moto G45. Marca: Motorola. Lançamento: 21/08/2024. Status: Lançamento. Data lançamento: 21/08/2024. Outras informações: Dimensões. Dimensões: 162.7 x 74.6 x 8 mm. Peso: 183g. Construção: Frame em plástico, Traseira de polímero e Vidro frontal (Gorilla Glass 3). Chip: Híbrido SIM (Nano-SIM, dual stand-by). Proteção Água: Design repelente a àgua. Plataforma: Sistema. Sistema: Android 14. Processador: Qualcomm SM6375 Snapdragon 6s Gen 3 (6 nm). CPU: Octa-core (2x2.2 GHz Kryo 660 Gold e 6x1.7 GHz Kryo 660 Silver). GPU: Adreno 619. Memórias: Memória RAM. Memória RAM: 4 GBe8 GB. Armazenamento: 128 GB. Armazenamento Extra: microSDXC (slot híbrido). Memória RAM expansiva: Sim. Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.5. Tela - Resolução: 720 x 1600 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 405 ppi. Tela - Proteção: Corning Gorilla Glass 3. Câmera principal: 50 MP, f/1.8, (wide) e PDAF. 2ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.4, (wide). Bateria: 5000 mAh. Carregador: 18W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi Direct, Dual Band e 802.11 a/b/g/n/ac. Bluetooth: A2DP, LE e 5.1. GPS: A-GPS, QZSS, GLONASS e GALILEO. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Bússola, Proximidade, Giroscópio e Acelerômetro.",128.0,5000.0,https://www.oficinadanet.com.br/smartphones/motorola-moto-g45
Motorola Edge 50,Motorola,01/08/2024,1979.0,12.0,"Smartphone: Motorola Edge 50. Marca: Motorola. Lançamento: 01/08/2024. Status: Lançamento. Data lançamento: 01/08/2024. Preço de lançamento: R$ 2.999,00. Menor preço histórico: R$ 1.365,01. Preço atual: R$ 1.979,00. Outras informações: Dimensões. Dimensões: 160.8 x 72.4 x 7.8 mm. Peso: 180g. Construção: Vidro Frontal  , Frame de alumínio e Traseira em polimero de silicone. Chip: Dual SIM (Nano-SIM, dual stand-by) e Single SIM (Nano-SIM). Proteção Água: IP68. Plataforma: Sistema. Sistema: Android 14. Atualizações: 5 anos (sistema). Processador: Qualcomm Snapdragon 7 Gen 1 (4 nm). CPU: Octa-core (4x2.2 GHz Cortex-A78 e 4x1.8 GHz Cortex-A55). GPU: Adreno 710. Memórias: Memória RAM. Memória RAM: 12 GB. Tipo de Memória RAM: UFS 2.2. Armazenamento: 256 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: pOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1220 x 2712 pixels. Tela - Densidade: 446 ppi. Tela - Frequência: 120Hz. Tela - Proteção: Corning Gorilla Glass 5. Tela - Extras: 1B Colors, 1600 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.8, (wide), PDAF e OIS. 2ª câmera: 10 MP, f2.0, 72mm (telephoto), 3x zoom optico, PDAF e OIS. 3ª câmera: 13 MP, f/2.2, 120˚ (ultrawide) e PDAF. Câmera - Extras: Panorama, HDR e Flash Dual-LED. Vídeo: 4K - 30 FPS. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.4. Câmera Frontal - Extras: HDR. Bateria: 5000 mAh. Carregador: 68W. Carrega sem fios?: 15W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e, Tri-Band e Wi-Fi Direct. Bluetooth: A2DP, LE e 5.2. GPS: A-GPS, GLONASS e GALILEO. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Acelerômetro, Giroscópio, Bússola e Impressão digital (sob a tela, óptico).",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/motorola-edge-50
Motorola Moto G85,Motorola,25/06/2024,1975.0,12.0,"Smartphone: Motorola Moto G85. Marca: Motorola. Lançamento: 25/06/2024. Status: Lançamento. Data lançamento: 25/06/2024. Preço de lançamento: R$ 2.299,00. Menor preço histórico: R$ 1.429,10. Preço atual: R$ 1.975,00. Outras informações: Dimensões. Dimensões: 161.9 x 73.1 x 7.6 mm. Peso: 173 g. Construção: Frame em plástico, Vidro frontal (Gorilla Glass 5) e Traseira em polimero de silicone. Chip: Nano-SIM e eSIM. Proteção Água: Não. Plataforma: Sistema. Sistema: Android 14. Atualizações: 1 ano (sistema). Processador: Qualcomm SM6375 Snapdragon 6s Gen 3 (6 nm). CPU: Octa-core (2x2.2 GHz Kryo 660 Gold e 6x1.7 GHz Kryo 660 Silver). GPU: Adreno 619. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 256 GB. Tela: Tela - Tipo. Tela - Tipo: P-OLED. Tela - Tamanho: 6.67. Tela - Resolução: 1080 x 2400 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 395 ppi. Tela - Proteção: Corning Gorilla Glass 5. Tela - Extras: 1B Colors e 1600 nits (pico). Câmera principal: 50 MP, f/1.8 (wide), 1/2.76, PDAF e OIS. 2ª câmera: 8 MP, f/2.2, 118˚ (ultrawide). Câmera - Extras: Panorama, HDR e LED Flash. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.4, (wide). Bateria: 5000 mAh. Carregador: 30W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac. Bluetooth: A2DP,  LE e 5.1. GPS: GPS, QZSS, BDS, GALILEO e GLONASS. NFC: Sim (dependendo da região). Som: Loudspeaker e Estéreo. Outros: USB. USB: USB Tipo-C e 2.0. Sensores: Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, óptico).",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/motorola-moto-g85
Motorola Razr 50,Motorola,25/06/2024,3399.15,12.0,"Smartphone: Motorola Razr 50. Marca: Motorola. Lançamento: 25/06/2024. Status: Lançamento. Data lançamento: 25/06/2024. Preço de lançamento: R$ 5.499,00. Menor preço histórico: R$ 3.399,15. Preço atual: R$ 3.399,15. Outras informações: Dimensões. Dimensões: Fechado: 88.1 x 74 x 15.9 mm e Aberto: 171.3 x 74 x 7.3 mm. Peso: 188.4g. Construção: Plástico frontal (tela aberta), Fechado: Vidro Frontal (Gorilla Glass Victus), Traseira em polimero de silicone e Frame de alumínio. Chip: Nano-SIM, Dual SIM (Nano-SIM, dual stand-by) e eSIM. Proteção Água: IPX8. Dobrável: Sim. Plataforma: Sistema. Sistema: Android 14. Processador: Mediatek Dimensity 7300X (4 nm). CPU: Octa-core (4x2.5 GHz Cortex-A78 e 4x2.0 GHz Cortex-A55). GPU: Mali-G615 MC2. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 256 GBe512 GB. Armazenamento Extra: Não Possui. Memória RAM expansiva: Sim. Tela: Tela - Tipo. Tela - Tipo: Foldable LTPO AMOLED. Tela - Tamanho: 6.9. Tela - Resolução: 1080 x 2640 pixels. Tela - Densidade: 413 ppi. Tela - Frequência: 120Hz. Tela - Proteção: Corning Gorilla Glass Victus. Tela - Extras: 1B Colors, Tela externa: 3.6 polegadas AMOLED, 90 Hz, Gorilla Glass Victus, 1056 x 1066 pixels, HDR10 , 1B Colors, 2400 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.7, (wide), OIS   e PDAF. 2ª câmera: 13 MP, f/2.2, 120˚ (ultrawide), 1.12µm, PDAF e OIS. Vídeo: 4K - 30 FPS, FULLHD - 30fps e FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.4, (wide). Câmera Frontal - Extras: HDR. Bateria: 4200 mAh. Carregador: 30W. Carrega sem fios?: 15W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e. Bluetooth: 5.4, A2DP e  LE. GPS: GPS, QZSS, GLONASS, BDS e GALILEO. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: OTG, Tipo-C e 2.0. Sensores: Impressão digital (lateral), Bússola, Proximidade, Giroscópio e Acelerômetro.",512.0,4200.0,https://www.oficinadanet.com.br/smartphones/motorola-razr-50
Motorola Razr 50 Ultra,Motorola,25/06/2024,3799.0,12.0,"Smartphone: Motorola Razr 50 Ultra. Marca: Motorola. Lançamento: 25/06/2024. Status: Verificado. Data lançamento: 25/06/2024. Preço de lançamento: R$ 7.999,99. Menor preço histórico: R$ 3.509,10. Preço atual: R$ 3.799,00. Outras informações: Dimensões. Dimensões: Aberto: 171.4 x 74 x 7.1 mm e Fechado: 88.1 x 74 x 15.3 mm. Peso: 189g. Chip: Dual SIM (Nano-SIM, dual stand-by), Nano-SIM e eSIM. Proteção Água: IPX8. Dobrável: Sim. Plataforma: Sistema. Sistema: Android 14. Atualizações: 3 anos (sistema). Processador: Qualcomm Snapdragon 8s Gen 3 (4 nm). CPU: Octa-core (1x3.0 GHz Cortex-X4 e 3x3.2 GHz Cortex-A720 e 2x3.0 GHz Cortex-A720 e 2x2.3 GHz Cortex-A520). GPU: Adreno 735. AnTuTu: 1.379.000. Memórias: Memória RAM. Memória RAM: 12 GB. Tipo de Memória RAM: UFS 4.0. Armazenamento: 256 GBe512 GB. Armazenamento Extra: Não Possui. Memória RAM expansiva: Sim. Tela: Tela - Tipo. Tela - Tipo: Foldable P-OLED. Tela - Tamanho: 6.9. Tela - Resolução: 1080 x 2640 pixels. Tela - Densidade: 413 ppi. Tela - Frequência: 165 Hz. Tela - Proteção: Não possui. Tela - Extras: Tela externa: 4 pol, 1272 x 1080 px, 417ppi, Gorilla Glass Victus, 1B Colors, 2400 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 2x zoom ótico , 50 mp, f/2.0, (telephoto), PDAF e OIS. Vídeo: 4K - 60fps, 4K - 30 FPS, FULLHD - 30fps e FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.4, (wide). Câmera Frontal - Extras: HDR. Bateria: 4000 mAh. Autonomia (teste bateria): 85%. Carregador: 5W reverso e 68W. Carrega sem fios?: 15W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-fi 802.11 a/b/g/n/ac/ax/6E/7. Bluetooth: 5.4, A2DP,  LE, aptX HD, aptX Adaptive e aptx Lossless. GPS: GPS, QZSS, A-GPS, GLONASS, BDS, GALILEO, BEIDOU e LTEPP. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: OTG, Tipo-C e 2.0. Sensores: Impressão digital (lateral), Barômetro, Acelerômetro, Giroscópio, Proximidade e Bússola.",512.0,4000.0,https://www.oficinadanet.com.br/smartphones/motorola-razr-50-ultra
Motorola Razr+ 2024,Motorola,25/06/2024,0.0,12.0,"Smartphone: Motorola Razr+ 2024. Marca: Motorola. Lançamento: 25/06/2024. Status: Lançamento. Data lançamento: 25/06/2024. Outras informações: Dimensões. Dimensões: Aberto: 171.4 x 74 x 7.1 mm e Fechado: 88.1 x 74 x 15.3 mm. Peso: 189g. Construção: Fechado: Vidro Frontal (Gorilla Glass Victus), Plástico frontal (tela aberta), Frame de alumínio e Traseira em polimero de silicone. Chip: Nano-SIM e eSIM. Proteção Água: IPX8. Dobrável: Sim. Plataforma: Sistema. Sistema: Android 14. Processador: Qualcomm Snapdragon 8s Gen 3 (4 nm). CPU: Octa-core (1x3.0 GHz Cortex-X4 e 3x3.2 GHz Cortex-A720 e 2x3.0 GHz Cortex-A720 e 2x2.3 GHz Cortex-A520). GPU: Adreno 735. Memórias: Memória RAM. Memória RAM: 12 GB. Armazenamento: 256 GB. Armazenamento Extra: Não Possui. Memória RAM expansiva: Sim. Tela: Tela - Tipo. Tela - Tipo: Foldable LTPO AMOLED. Tela - Tamanho: 6.9. Tela - Resolução: 1080 x 2640 pixels. Tela - Densidade: 413 ppi. Tela - Frequência: 165 Hz. Tela - Proteção: Corning Gorilla Glass Victus. Tela - Extras: Dolby Vision, 1400 nits, 1B Colors, Tela externa: LTPO AMLED, 1B Colors, Dolby Bision, 165Hz, HDR10 , 2400 nits (pico), 4 polegadas, 1272 x 1080 pixels, 417 ppi, Gorilla Glass Victus, 3000 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.7, 24mm (wide), 1/1.95, PDAF e OIS. 2ª câmera: 50 MP, f/2.0, (telephoto), 1/2.76. Vídeo: 4K - 60fps, 4K - 30 FPS, FULLHD - 30fps e FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.4, (wide). Câmera Frontal - Extras: HDR. Bateria: 4000 mAh. Carregador: 5W reverso, 45W e 15W Wireless. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e/7 e Dual Band. Bluetooth: 5.4, aptX HD, aptX Adaptive, aptx Lossless,  LE e A2DP. GPS: QZSS, GPS, GLONASS, GALILEO e BDS. NFC: Sim. Som: Loudspeaker, Estéreo e Snapdragon Sound. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Barômetro, Bússola, Proximidade, Giroscópio e Acelerômetro.",256.0,4000.0,https://www.oficinadanet.com.br/smartphones/motorola-razr-2024
